,Job_title,Annual_salary,Age,Sex,Race,Experience_years
2688,"Sergeant, Public Safety",84390.96,55,M,WHITE,22.204425826676797
2689,Trooper,79323.0,50,F,BLACK,31.24225685674586
2690,"Sergeant, Public Safety",84390.96,49,M,WHITE,22.204425826676797
2691,Trooper,79323.0,51,M,WHITE,25.17231702225234
2692,Trooper,72612.96,51,M,WHITE,17.840202057537116
2693,Probationary Trooper,44082.0,49,M,WHITE,2.5818463075901628
2694,"Lieutenant, Public Safety",89073.96,49,M,BLACK,17.221435073957714
2695,Trooper,64918.92,30,M,WHITE,5.475814013977015
2696,Trooper,53241.96,28,M,WHITE,4.479215863433199
2697,Probationary Trooper,44082.0,29,F,WHITE,2.5818463075901628
2698,Trooper,53241.96,24,M,WHITE,5.475814013977015
2699,Trooper,53241.96,27,M,WHITE,4.306727721992923
2700,Trooper,69540.96,46,M,WHITE,12.260347577294537
2701,Trooper,72612.96,44,M,WHITE,14.828504349849757
2702,Trooper,53241.96,28,M,BLACK,4.306727721992923
2703,Trooper,69540.96,41,M,WHITE,11.26374942675072
2704,Trooper,69540.96,33,M,WHITE,13.256945727838353
2705,"Sergeant, Public Safety",84390.96,50,M,BLACK,21.26532372327974
2706,"Sergeant, Public Safety",84390.96,51,M,WHITE,22.204425826676797
2707,Trooper,79323.0,48,M,WHITE,25.17231702225234
2708,Trooper,64918.92,31,M,WHITE,7.945406134280649
2709,Trooper,72612.96,38,M,WHITE,16.91752739618199
2710,Trooper,64918.92,29,M,WHITE,7.945406134280649
2711,Trooper,69540.96,49,M,WHITE,15.671779708002218
2712,Trooper,53241.96,30,M,WHITE,3.6167751562318187
2713,Probationary Trooper,44082.0,28,M,WHITE,2.5818463075901628
2714,Trooper,75967.92,45,M,WHITE,21.26532372327974
2715,Trooper,53241.96,27,M,WHITE,5.475814013977015
2716,Trooper,53241.96,24,M,WHITE,4.805026797264831
2717,Trooper,53241.96,28,M,WHITE,5.475814013977015
2718,Trooper,72612.96,52,M,WHITE,16.91752739618199
2719,Trooper,64918.92,29,M,WHITE,5.533310061123774
2720,Trooper,64918.92,29,M,WHITE,6.472412164520832
2721,Trooper,64918.92,40,M,WHITE,8.936528470810488
2722,Trooper,72612.96,50,M,WHITE,16.244002272462815
2723,"Sergeant, Public Safety",80820.96,49,M,WHITE,16.244002272462815
2724,Trooper,64918.92,31,M,WHITE,6.970711239792741
2725,Trooper,69540.96,35,M,WHITE,10.4588047666961
2726,Trooper,53241.96,27,M,WHITE,5.475814013977015
2727,Trooper,64918.92,36,M,WHITE,9.37733149893564
2728,Trooper,53241.96,41,M,WHITE,4.805026797264831
2729,Corporal,72612.96,36,M,WHITE,14.828504349849757
2730,Corporal,79323.0,50,M,HISPA,26.073088427551557
2731,Trooper,53241.96,28,M,WHITE,3.98091678816129
2732,Trooper,64918.92,37,M,WHITE,3.808428646721014
2733,Trooper,64918.92,27,M,WHITE,6.472412164520832
2734,"Sergeant, Public Safety",80820.96,37,M,WHITE,17.221435073957714
2735,Trooper,75967.92,48,F,WHITE,19.33509928335284
2736,Corporal,69540.96,39,M,WHITE,13.793575501208101
2737,Trooper,69540.96,33,M,WHITE,10.4588047666961
2738,Trooper,64918.92,29,M,WHITE,6.472412164520832
2739,"Sergeant, Public Safety",86494.92,48,M,WHITE,23.96490003217041
2740,Trooper,75967.92,57,F,WHITE,18.98464718645831
2741,Trooper,53241.96,23,M,WHITE,3.4826177128893816
2742,Trooper,53241.96,26,M,WHITE,5.974113089248924
2743,Trooper,64918.92,43,M,WHITE,6.472412164520832
2744,Trooper,72612.96,39,M,HISPA,15.937356687680102
2745,Trooper,64918.92,28,M,WHITE,6.472412164520832
2746,Trooper,53241.96,29,M,WHITE,3.98091678816129
2747,Trooper,53241.96,27,M,WHITE,3.98091678816129
2748,Trooper,53241.96,26,M,WHITE,4.805026797264831
2749,Trooper,69540.96,36,M,WHITE,11.762048502022628
2750,Probationary Trooper,44082.0,22,M,WHITE,2.5818463075901628
2751,Trooper,53241.96,24,M,WHITE,4.301251907978945
2752,Trooper,53241.96,27,M,WHITE,5.475814013977015
2753,Trooper,64918.92,29,M,WHITE,7.469010315064649
2754,Trooper,64918.92,37,M,WHITE,2.001410022108599
2755,Trooper,75967.92,41,M,WHITE,19.33509928335284
2756,Trooper,64918.92,30,M,WHITE,9.826348248081754
2757,Trooper,69540.96,34,M,WHITE,12.123452226945112
2758,Trooper,53241.96,29,M,WHITE,4.977514938705107
2759,Trooper,64918.92,29,M,HISPA,8.936528470810488
2760,Trooper,69540.96,48,M,WHITE,10.401308719549341
2761,Trooper,72612.96,39,M,WHITE,14.828504349849757
2762,Trooper,53241.96,24,M,WHITE,3.98091678816129
2763,Probationary Trooper,44082.0,24,M,WHITE,2.5818463075901628
2764,Trooper,69540.96,34,M,WHITE,11.395168963086169
2765,"Sergeant, Public Safety",80820.96,40,M,WHITE,17.840202057537116
2766,Trooper,72612.96,36,M,WHITE,14.828504349849757
2767,"Sergeant, Public Safety",86494.92,48,M,WHITE,23.277685373416293
2768,Trooper,69540.96,38,M,WHITE,13.256945727838353
2769,Trooper,53241.96,31,M,HISPA,5.974113089248924
2770,Trooper,53241.96,27,M,HISPA,5.974113089248924
2771,Trooper,72612.96,43,M,WHITE,17.221435073957714
2772,Probationary Trooper,44082.0,22,M,WHITE,2.5818463075901628
2773,Trooper,75967.92,44,M,WHITE,19.33509928335284
2774,Trooper,64918.92,35,M,WHITE,4.306727721992923
2775,Trooper,53241.96,26,M,WHITE,5.475814013977015
2776,Trooper,69540.96,32,M,AMIND,10.401308719549341
2777,Trooper,75967.92,47,M,BLACK,19.33509928335284
2778,Trooper,69540.96,34,M,WHITE,13.946898293599459
2779,Trooper,75967.92,51,M,WHITE,19.33509928335284
2780,Probationary Trooper,44082.0,23,M,WHITE,2.5818463075901628
2781,Trooper,69540.96,39,M,WHITE,13.946898293599459
2782,Corporal,69540.96,40,M,WHITE,11.26374942675072
2783,Trooper,69540.96,57,M,WHITE,8.597028001943913
2784,Trooper,72612.96,38,M,BLACK,18.19886787545261
2785,Trooper,75967.92,41,M,BLACK,20.287890921784843
2786,Trooper,64918.92,30,M,WHITE,7.469010315064649
2787,"Sergeant, Public Safety",77638.92,33,M,WHITE,11.762048502022628
2788,Trooper,75967.92,43,M,WHITE,19.33509928335284
2789,Trooper,53241.96,23,M,WHITE,3.98091678816129
2790,"Sergeant, Public Safety",80820.96,44,M,WHITE,18.19886787545261
2791,Corporal,75967.92,42,M,WHITE,18.58765067044498
2792,Trooper,69540.96,33,M,WHITE,12.260347577294537
2793,"Sergeant, Public Safety",86494.92,57,M,HISPA,8.577862652894995
2794,Trooper,79323.0,45,M,ASIAN,22.45357536431275
2795,"Lieutenant, Public Safety",92859.96,48,M,WHITE,22.204425826676797
2796,Trooper,64918.92,36,M,WHITE,7.945406134280649
2797,Trooper,69540.96,38,M,HISPA,10.516300813842857
2798,Trooper,53241.96,25,M,HISPA,3.98091678816129
2799,"Sergeant, Public Safety",86494.92,45,M,HISPA,24.654852597931512
2800,"Captain, Public Safety",107682.0,48,M,HISPA,26.95469448380186
2801,"Sergeant, Public Safety",84390.96,39,M,WHITE,18.58765067044498
2802,Trooper,53241.96,28,M,HISPA,4.479215863433199
2803,Corporal,79323.0,61,M,BLACK,26.95469448380186
2804,Trooper,64918.92,27,M,BLACK,4.479215863433199
2805,Trooper,64918.92,40,M,WHITE,7.469010315064649
2806,Trooper,53241.96,25,M,WHITE,5.475814013977015
2807,Trooper,53241.96,27,M,WHITE,3.98091678816129
2808,Trooper,53241.96,26,M,WHITE,5.475814013977015
2809,Trooper,64918.92,31,M,WHITE,8.2903824171612
2810,"Sergeant, Public Safety",84390.96,50,M,WHITE,18.98464718645831
2811,"Sergeant, Public Safety",80820.96,49,M,WHITE,15.937356687680102
2812,Probationary Trooper,44082.0,29,F,WHITE,2.5818463075901628
2813,Trooper,64918.92,44,M,WHITE,4.95287377564221
2814,Trooper,69540.96,33,M,WHITE,10.4588047666961
2815,Trooper,53241.96,28,M,WHITE,3.98091678816129
2816,Trooper,79323.0,66,M,BLACK,17.254289958041575
2817,"Sergeant, Public Safety",80820.96,43,M,WHITE,18.19886787545261
2818,Trooper,75967.92,51,F,BLACK,18.58765067044498
2819,"Sergeant, Public Safety",86494.92,50,M,AMIND,25.862269588013444
2820,Trooper,64918.92,33,M,WHITE,8.443705209552558
2821,Trooper,53241.96,31,M,WHITE,6.472412164520832
2822,Trooper,69540.96,43,M,AMIND,12.966727585097573
2823,Trooper,53241.96,25,M,WHITE,5.475814013977015
2824,Corporal,69540.96,40,M,WHITE,13.256945727838353
2825,Trooper,79323.0,53,M,BLACK,30.768598944536848
2826,Probationary Trooper,44082.0,29,M,WHITE,2.9843186376174735
2827,Trooper,69540.96,34,M,WHITE,12.758646652566446
2828,Trooper,53241.96,29,M,WHITE,4.479215863433199
2829,Trooper,53241.96,30,M,WHITE,5.974113089248924
2830,Corporal,72612.96,38,M,WHITE,17.221435073957714
2831,Trooper,53241.96,26,M,WHITE,4.306727721992923
2832,Corporal,69540.96,46,M,WHITE,13.256945727838353
2833,"Lieutenant, Public Safety",85776.96,41,M,HISPA,13.946898293599459
2834,Trooper,79323.0,49,M,WHITE,26.95469448380186
2835,Trooper,64918.92,33,M,WHITE,8.443705209552558
2836,Trooper,53241.96,38,M,WHITE,4.479215863433199
2837,"Sergeant, Public Safety",84390.96,48,M,WHITE,23.277685373416293
2838,Corporal,72612.96,44,M,WHITE,17.840202057537116
2839,Trooper,53241.96,35,M,WHITE,4.479215863433199
2840,"Sergeant, Public Safety",86494.92,51,M,WHITE,25.574789352279648
2841,"Sergeant, Public Safety",77638.92,37,M,WHITE,12.260347577294537
2842,Corporal,75967.92,40,M,WHITE,20.287890921784843
2843,Trooper,75967.92,41,M,BLACK,20.287890921784843
2844,Trooper,64918.92,27,M,WHITE,6.970711239792741
2845,Corporal,64918.92,33,M,HISPA,8.936528470810488
2846,Trooper,53241.96,24,M,HISPA,4.479215863433199
2847,"Sergeant, Public Safety",80820.96,60,M,HISPA,16.91752739618199
2848,Trooper,53241.96,29,M,HISPA,5.974113089248924
2849,Trooper,53241.96,31,F,HISPA,4.479215863433199
2850,Corporal,69540.96,36,M,HISPA,13.946898293599459
2851,Trooper,53241.96,43,M,HISPA,4.306727721992923
2852,Trooper,53241.96,25,F,HISPA,5.475814013977015
2853,Trooper,53241.96,25,M,HISPA,4.977514938705107
2854,Trooper,53241.96,30,M,HISPA,5.974113089248924
2855,"Sergeant, Public Safety",77638.92,63,M,HISPA,13.04338898129325
2856,Probationary Trooper,44082.0,24,M,HISPA,2.5818463075901628
2857,Trooper,53241.96,27,M,HISPA,4.479215863433199
2858,Trooper,64918.92,28,M,HISPA,4.805026797264831
2859,Trooper,79323.0,57,M,WHITE,26.073088427551557
2860,Trooper,64918.92,44,M,WHITE,6.970711239792741
2861,Trooper,64918.92,28,M,WHITE,3.6167751562318187
2862,"Sergeant, Public Safety",77638.92,35,M,HISPA,11.915371294413985
2863,Trooper,64918.92,29,M,HISPA,6.472412164520832
2864,Trooper,64918.92,53,M,HISPA,5.533310061123774
2865,Trooper,64918.92,29,M,HISPA,7.945406134280649
2866,Trooper,53241.96,28,M,HISPA,4.479215863433199
2867,Probationary Trooper,44082.0,30,F,HISPA,2.5818463075901628
2868,Trooper,53241.96,24,F,HISPA,3.98091678816129
2869,Corporal,75967.92,48,M,HISPA,21.26532372327974
2870,Trooper,64918.92,38,M,HISPA,4.306727721992923
2871,Probationary Trooper,44082.0,34,M,WHITE,2.9843186376174735
2872,"Major, Public Safety",116473.92,46,M,WHITE,23.277685373416293
2873,Trooper,53241.96,28,M,HISPA,4.306727721992923
2874,"Lieutenant, Public Safety",95191.92,63,M,WHITE,43.07001512693621
2875,Trooper,64918.92,29,M,HISPA,5.533310061123774
2876,Trooper,53241.96,34,M,WHITE,5.475814013977015
2877,"Sergeant, Public Safety",86494.92,49,M,WHITE,24.846506088420707
2878,Trooper,79323.0,53,M,WHITE,26.95469448380186
2879,Trooper,53241.96,38,M,WHITE,3.98091678816129
2880,Corporal,79323.0,47,M,WHITE,24.846506088420707
2881,"Captain, Public Safety",107682.0,43,M,WHITE,25.17231702225234
2882,Trooper,53241.96,40,M,WHITE,4.479215863433199
2883,Trooper,72612.96,48,M,WHITE,16.91752739618199
2884,Trooper,64918.92,46,M,WHITE,8.936528470810488
2885,Trooper,53241.96,27,M,WHITE,4.805026797264831
2886,Trooper,64918.92,42,M,WHITE,4.977514938705107
2887,Corporal,64918.92,28,M,WHITE,7.469010315064649
2888,Trooper,53241.96,29,M,WHITE,5.475814013977015
2889,Probationary Trooper,44082.0,23,M,AMIND,2.9843186376174735
2890,Trooper,64918.92,29,M,WHITE,9.826348248081754
2891,Trooper,64918.92,30,M,HISPA,8.443705209552558
2892,"Major, Public Safety",116473.92,56,M,WHITE,34.56060014921593
2893,"Sergeant, Public Safety",77638.92,37,M,HISPA,10.401308719549341
2894,"Sergeant, Public Safety",77638.92,36,M,HISPA,12.758646652566446
2895,Trooper,53241.96,29,M,HISPA,4.479215863433199
2896,Trooper,53241.96,26,M,HISPA,4.977514938705107
2897,Trooper,75967.92,50,M,HISPA,18.56300950738208
2898,Trooper,75967.92,44,M,WHITE,22.204425826676797
2899,Probationary Trooper,44082.0,32,M,HISPA,2.9843186376174735
2900,"Lieutenant, Public Safety",89073.96,43,M,WHITE,18.19886787545261
2901,Trooper,72612.96,41,M,HISPA,14.828504349849757
2902,Trooper,72612.96,51,M,HISPA,16.91752739618199
2903,"Sergeant, Public Safety",80820.96,42,M,HISPA,14.828504349849757
2904,Trooper,75967.92,59,M,HISPA,18.98464718645831
2905,Trooper,53241.96,30,M,HISPA,4.805026797264831
2906,Trooper,69540.96,33,M,HISPA,12.260347577294537
2907,Trooper,53241.96,28,M,HISPA,5.974113089248924
2908,Probationary Trooper,44082.0,26,M,HISPA,2.5818463075901628
2909,Trooper,64918.92,28,M,WHITE,4.805026797264831
2910,Corporal,64918.92,31,M,HISPA,10.094663134766627
2911,Corporal,69540.96,38,M,HISPA,13.946898293599459
2912,Trooper,69540.96,32,M,HISPA,10.4588047666961
2913,Trooper,53241.96,23,M,HISPA,4.805026797264831
2914,Trooper,53241.96,44,M,WHITE,4.306727721992923
2915,"Sergeant, Public Safety",80820.96,49,M,WHITE,17.221435073957714
2916,Trooper,64918.92,25,M,WHITE,6.970711239792741
2917,Trooper,79323.0,74,M,WHITE,18.25362601559238
2918,Trooper,72612.96,43,F,HISPA,17.840202057537116
2919,Trooper,53241.96,28,M,HISPA,5.475814013977015
2920,Trooper,53241.96,30,M,HISPA,4.977514938705107
2921,Corporal,75967.92,46,M,HISPA,20.901182091350268
2922,Corporal,53241.96,29,M,HISPA,4.479215863433199
2923,Probationary Trooper,44082.0,32,M,WHITE,2.9843186376174735
2924,Trooper,75967.92,44,M,HISPA,18.56300950738208
2925,Corporal,79323.0,64,M,HISPA,16.08520366605748
2926,Trooper,64918.92,30,M,HISPA,9.37733149893564
2927,Trooper,64918.92,29,M,WHITE,8.443705209552558
2928,Trooper,75967.92,42,M,HISPA,18.58765067044498
2929,Corporal,72612.96,38,F,HISPA,18.19886787545261
2930,"Sergeant, Public Safety",77638.92,35,M,HISPA,13.793575501208101
2931,Trooper,64918.92,29,M,HISPA,7.469010315064649
2932,Trooper,53241.96,29,M,HISPA,4.805026797264831
2933,"Captain, Public Safety",106405.92,44,M,HISPA,22.204425826676797
2934,Corporal,75967.92,40,F,HISPA,21.26532372327974
2935,"Lieutenant, Public Safety",92859.96,40,M,HISPA,23.33518142056305
2936,Trooper,53241.96,28,M,HISPA,4.479215863433199
2937,Trooper,53241.96,28,M,HISPA,4.479215863433199
2938,Trooper,53241.96,26,M,WHITE,3.4826177128893816
2939,"Sergeant, Public Safety",72711.0,34,M,WHITE,8.443705209552558
2940,Trooper,75967.92,47,M,WHITE,18.58765067044498
2941,"Sergeant, Public Safety",84390.96,44,M,WHITE,18.56300950738208
2942,Trooper,64918.92,38,M,HISPA,9.37733149893564
2943,Trooper,79323.0,55,M,HISPA,22.45357536431275
2944,Trooper,64918.92,26,M,HISPA,4.805026797264831
2945,"Lieutenant, Public Safety",89073.96,38,M,HISPA,18.19886787545261
2946,"Sergeant, Public Safety",84390.96,43,M,HISPA,20.287890921784843
2947,"Sergeant, Public Safety",72711.0,29,M,HISPA,5.475814013977015
2948,Trooper,53241.96,33,M,HISPA,4.418981909279451
2949,"Sergeant, Public Safety",86494.92,54,M,HISPA,22.45357536431275
2950,Trooper,75967.92,61,M,HISPA,20.287890921784843
2951,Trooper,72612.96,39,M,HISPA,17.221435073957714
2952,Trooper,53241.96,27,M,HISPA,4.977514938705107
2953,"Captain, Public Safety",107682.0,47,M,HISPA,24.846506088420707
2954,"Sergeant, Public Safety",86494.92,43,M,HISPA,22.45357536431275
2955,Trooper,72612.96,42,F,WHITE,17.221435073957714
2956,"Lieutenant, Public Safety",95191.92,53,M,HISPA,32.20600012320582
2957,Trooper,72612.96,47,F,BLACK,14.828504349849757
2958,Trooper,53241.96,44,M,WHITE,5.974113089248924
2959,Trooper,53241.96,28,M,WHITE,4.805026797264831
2960,Trooper,69540.96,36,M,WHITE,7.7537526437914535
2961,Trooper,69540.96,40,F,HISPA,13.946898293599459
2962,Trooper,53241.96,33,F,HISPA,3.98091678816129
2963,Trooper,75967.92,39,M,WHITE,18.98464718645831
2964,Trooper,64918.92,44,M,WHITE,10.094663134766627
2965,Trooper,53241.96,36,M,WHITE,4.977514938705107
2966,Trooper,79323.0,61,M,WHITE,8.670951491132604
2967,Trooper,75967.92,49,M,WHITE,19.33509928335284
2968,Trooper,64918.92,36,M,WHITE,5.533310061123774
2969,Trooper,79323.0,46,M,WHITE,22.45357536431275
2970,Trooper,69540.96,37,M,WHITE,13.4841920094184
2971,"Lieutenant, Public Safety",95191.92,57,M,BLACK,25.862269588013444
2972,Trooper,53241.96,42,F,WHITE,3.4826177128893816
2973,Probationary Trooper,44082.0,32,M,WHITE,2.5818463075901628
2974,Trooper,53241.96,39,M,WHITE,4.306727721992923
2975,Trooper,64918.92,32,M,WHITE,7.469010315064649
2976,Trooper,64918.92,25,M,WHITE,6.970711239792741
2977,"Sergeant, Public Safety",77638.92,58,M,WHITE,10.4588047666961
2978,Trooper,64918.92,27,M,WHITE,8.443705209552558
2979,Trooper,53241.96,32,M,WHITE,3.4826177128893816
2980,Trooper,69540.96,34,M,WHITE,10.401308719549341
2981,Corporal,79323.0,48,M,WHITE,24.846506088420707
2982,Trooper,64918.92,46,M,WHITE,4.271134930902072
2983,Trooper,72612.96,40,M,BLACK,16.91752739618199
2984,Trooper,64918.92,33,M,WHITE,9.37733149893564
2985,Trooper,79323.0,56,M,BLACK,7.838627761008097
2986,Trooper,64918.92,30,M,WHITE,4.479215863433199
2987,Trooper,53241.96,24,M,WHITE,4.805026797264831
2988,"Sergeant, Public Safety",86494.92,48,M,WHITE,25.16957911524535
2989,Trooper,75967.92,57,M,WHITE,22.204425826676797
2990,Trooper,64918.92,29,M,WHITE,7.830414039987132
2991,Corporal,79323.0,67,M,WHITE,17.27893112110447
2992,"Sergeant, Public Safety",80820.96,47,F,WHITE,7.419727988938856
2993,Trooper,53241.96,25,M,WHITE,4.479215863433199
2994,Trooper,64918.92,34,M,BLACK,10.094663134766627
2995,Trooper,79323.0,54,M,BLACK,25.17231702225234
2996,Trooper,72612.96,41,M,WHITE,14.828504349849757
2997,Trooper,72612.96,47,M,WHITE,17.840202057537116
2998,Trooper,64918.92,37,M,BLACK,10.094663134766627
2999,"Lieutenant, Public Safety",95191.92,58,M,WHITE,33.490078509483425
3000,Corporal,79323.0,49,M,BLACK,25.862269588013444
3001,"Lieutenant, Public Safety",92859.96,53,F,WHITE,19.33509928335284
3002,Corporal,64918.92,54,M,WHITE,7.469010315064649
3003,Trooper,64918.92,39,M,BLACK,3.4826177128893816
3004,Trooper,75967.92,41,M,WHITE,20.287890921784843
3005,Trooper,53241.96,29,M,WHITE,4.479215863433199
3006,Trooper,64918.92,29,M,WHITE,6.472412164520832
3007,Trooper,64918.92,29,M,WHITE,7.469010315064649
3008,Corporal,79323.0,54,M,HISPA,25.17231702225234
3009,"Sergeant, Public Safety",72711.0,37,M,WHITE,7.469010315064649
3010,Trooper,53241.96,25,M,WHITE,4.977514938705107
3011,"Sergeant, Public Safety",80820.96,46,M,WHITE,16.91752739618199
3012,"Captain, Public Safety",107682.0,45,F,WHITE,25.862269588013444
3013,Trooper,69540.96,38,M,BLACK,13.946898293599459
3014,"Captain, Public Safety",107682.0,52,M,WHITE,23.277685373416293
3015,Trooper,64918.92,27,M,WHITE,5.533310061123774
3016,"Sergeant, Public Safety",80820.96,40,M,WHITE,15.937356687680102
3017,Trooper,64918.92,41,M,WHITE,7.945406134280649
3018,Trooper,53241.96,30,M,WHITE,5.204761220285153
3019,Trooper,72612.96,57,M,WHITE,18.56300950738208
3020,Trooper,69540.96,40,M,WHITE,13.256945727838353
3021,Trooper,53241.96,25,M,HISPA,3.808428646721014
3022,Trooper,53241.96,35,M,WHITE,4.668131446915406
3023,Trooper,75967.92,50,M,WHITE,23.086031882927095
3024,Corporal,79323.0,48,M,WHITE,26.075826334558545
3025,Trooper,53241.96,30,M,BLACK,4.306727721992923
3026,Trooper,69540.96,43,M,WHITE,13.946898293599459
3027,Trooper,69540.96,40,M,WHITE,12.58615851112617
3028,Trooper,69540.96,39,M,WHITE,11.26374942675072
3029,Trooper,64918.92,37,F,BLACK,6.472412164520832
3030,Probationary Trooper,44082.0,37,M,WHITE,2.5818463075901628
3031,Trooper,69540.96,45,M,WHITE,13.793575501208101
3032,Trooper,53241.96,28,M,WHITE,5.475814013977015
3033,Trooper,75967.92,50,M,WHITE,18.98464718645831
3034,Trooper,53241.96,23,M,WHITE,4.479215863433199
3035,Trooper,72612.96,41,M,WHITE,17.840202057537116
3036,"Sergeant, Public Safety",86494.92,57,M,WHITE,31.305228717906598
3037,Trooper,69540.96,33,M,WHITE,10.4588047666961
3038,Trooper,72612.96,54,M,WHITE,16.91752739618199
3039,"Captain, Public Safety",107682.0,42,M,WHITE,22.45357536431275
3040,Corporal,69540.96,49,M,WHITE,11.26374942675072
3041,Trooper,64918.92,27,F,WHITE,6.970711239792741
3042,"Sergeant, Public Safety",77638.92,33,M,WHITE,12.449263160776745
3043,Trooper,69540.96,35,M,WHITE,11.970129434553755
3044,Trooper,64918.92,26,M,WHITE,6.970711239792741
3045,Trooper,69540.96,51,M,BLACK,13.256945727838353
3046,"Captain, Public Safety",107682.0,51,M,WHITE,25.862269588013444
3047,Trooper,53241.96,24,M,WHITE,3.808428646721014
3048,Trooper,79323.0,56,M,WHITE,25.17231702225234
3049,Corporal,75967.92,56,M,BLACK,22.45357536431275
3050,Trooper,64918.92,39,M,WHITE,10.094663134766627
3051,Trooper,53241.96,43,M,WHITE,3.4826177128893816
3052,Trooper,69540.96,40,M,WHITE,12.260347577294537
3053,Trooper,64918.92,48,M,WHITE,9.826348248081754
3054,Trooper,53241.96,24,M,WHITE,4.805026797264831
3055,Probationary Trooper,44082.0,29,M,WHITE,2.9843186376174735
3056,Trooper,75967.92,58,M,BLACK,20.287890921784843
3057,Probationary Trooper,44082.0,30,M,WHITE,2.5818463075901628
3058,Trooper,53241.96,26,M,WHITE,5.475814013977015
3059,Trooper,53241.96,25,M,WHITE,3.4826177128893816
3060,Trooper,53241.96,29,M,WHITE,3.98091678816129
3061,Trooper,64918.92,29,M,BLACK,6.970711239792741
3062,Trooper,53241.96,26,F,HISPA,4.306727721992923
3063,Trooper,64918.92,30,M,WHITE,7.945406134280649
3064,"Sergeant, Public Safety",77638.92,35,M,WHITE,11.26374942675072
3065,Trooper,69540.96,44,M,WHITE,11.893468038358078
3066,Corporal,69540.96,35,M,WHITE,13.793575501208101
3067,Trooper,69540.96,48,M,WHITE,13.793575501208101
3068,Trooper,64918.92,41,M,BLACK,7.945406134280649
3069,Trooper,53241.96,28,M,WHITE,3.4826177128893816
3070,Trooper,69540.96,42,M,WHITE,13.256945727838353
3071,Trooper,64918.92,30,M,WHITE,7.469010315064649
3072,Trooper,64918.92,32,M,WHITE,8.936528470810488
3073,Trooper,64918.92,37,M,WHITE,4.306727721992923
3074,Trooper,53241.96,30,M,BLACK,4.479215863433199
3075,Trooper,53241.96,33,M,WHITE,3.808428646721014
3076,Trooper,53241.96,26,M,WHITE,4.306727721992923
3077,Trooper,64918.92,28,M,BLACK,3.4826177128893816
3078,"Sergeant, Public Safety",77638.92,51,M,BLACK,13.388365264173803
3079,"Sergeant, Public Safety",80820.96,42,M,WHITE,17.221435073957714
3080,Corporal,69540.96,38,M,WHITE,13.256945727838353
3081,Trooper,64918.92,34,M,WHITE,3.98091678816129
3082,"Sergeant, Public Safety",80820.96,39,M,WHITE,17.840202057537116
3083,Trooper,79323.0,51,M,WHITE,23.277685373416293
3084,Trooper,79323.0,52,M,BLACK,25.862269588013444
3085,"Sergeant, Public Safety",86494.92,50,F,BLACK,25.17231702225234
3086,Trooper,53241.96,30,M,WHITE,4.306727721992923
3087,"Sergeant, Public Safety",84390.96,43,M,WHITE,21.26532372327974
3088,Trooper,72612.96,37,M,BLACK,14.828504349849757
3089,"Sergeant, Public Safety",72711.0,34,M,BLACK,8.443705209552558
3090,Trooper,64918.92,28,M,WHITE,6.970711239792741
3091,Trooper,75967.92,48,M,BLACK,20.287890921784843
3092,Probationary Trooper,44082.0,23,M,BLACK,2.5818463075901628
3093,Trooper,53241.96,32,F,BLACK,4.977514938705107
3094,Trooper,79323.0,45,M,WHITE,22.45357536431275
3095,"Lieutenant, Public Safety",95191.92,59,M,WHITE,33.08760617945612
3096,Trooper,64918.92,33,M,WHITE,6.970711239792741
3097,Trooper,72612.96,41,M,WHITE,14.828504349849757
3098,Trooper,64918.92,37,M,BLACK,7.945406134280649
3099,"Sergeant, Public Safety",86494.92,48,M,WHITE,24.846506088420707
3100,Trooper,64918.92,28,M,BLACK,5.533310061123774
3101,Trooper,53241.96,40,M,WHITE,4.306727721992923
3102,Trooper,53241.96,26,M,WHITE,3.6167751562318187
3103,Trooper,79323.0,64,M,BLACK,18.086613688166082
3104,"Lieutenant, Public Safety",95191.92,51,M,WHITE,31.305228717906598
3105,Trooper,53241.96,30,M,WHITE,4.306727721992923
3106,Corporal,69540.96,30,M,WHITE,10.4588047666961
3107,Probationary Trooper,44082.0,22,F,HISPA,2.5818463075901628
3108,Trooper,53241.96,31,M,WHITE,5.974113089248924
3109,"Sergeant, Public Safety",72711.0,27,M,ASIAN,8.936528470810488
3110,"Sergeant, Public Safety",72711.0,31,M,WHITE,10.094663134766627
3111,"Lieutenant, Public Safety",89073.96,39,M,WHITE,17.840202057537116
3112,Trooper,53241.96,28,M,WHITE,5.475814013977015
3113,Trooper,64918.92,28,M,WHITE,6.472412164520832
3114,"Sergeant, Public Safety",77638.92,39,M,BLACK,12.260347577294537
3115,Trooper,64918.92,32,M,WHITE,8.443705209552558
3116,Trooper,69540.96,34,M,WHITE,12.260347577294537
3117,Trooper,53241.96,26,M,WHITE,4.977514938705107
3118,Trooper,53241.96,26,M,WHITE,4.805026797264831
3119,Trooper,64918.92,34,M,WHITE,5.996016345304832
3120,Trooper,72612.96,58,M,WHITE,18.19886787545261
3121,Corporal,72612.96,40,M,WHITE,16.244002272462815
3122,"Sergeant, Public Safety",86494.92,48,M,WHITE,23.96490003217041
3123,Trooper,53241.96,34,M,WHITE,4.479215863433199
3124,Trooper,72612.96,39,M,WHITE,17.840202057537116
3125,Trooper,64918.92,32,M,WHITE,6.970711239792741
3126,Trooper,64918.92,32,M,WHITE,9.826348248081754
3127,Trooper,69540.96,43,M,WHITE,13.256945727838353
